temperature,voltage
6.5567829098020285,1.4944229642857143
6.510348517319252,1.4961956551724138
6.4629082679748535,1.4979265
6.4150693893432615,1.4997146666666665
6.367488707814898,1.5015105357142857
6.319568174225943,1.503274
6.271458313382905,1.5050564827586208
6.225154246053388,1.5068110322580646
6.176732211277403,1.508580068965517
6.129561374927389,1.5103347586206897
6.082516472915123,1.5121136551724137
6.03392559906532,1.5139351379310346
5.98625728062221,1.5156927142857144
5.938738480210304,1.517457
5.890313386917114,1.5192465
5.843957339014326,1.5209796785714287
5.79643976688385,1.522733892857143
5.747488663114351,1.524532275862069
5.698826851383332,1.5263250967741935
5.651757748921712,1.5280752666666666
5.602400588989258,1.5298815
5.555770803380896,1.5316204444444443
5.507148150739999,1.5333773448275863
5.458578586578369,1.5351741034482758
5.41028693318367,1.53693309375
5.361189196186681,1.5387211612903227
5.3114773322796,1.5405126896551722
5.263262798046243,1.5422752068965517
5.213434318016315,1.5440556551724138
5.164575560887655,1.5458291
5.115227049047297,1.5475898484848485
5.065961424509684,1.5493671666666666
5.0167043526967365,1.5511355
4.967365077563694,1.5528920714285714
4.917163308461507,1.5546682333333335
4.866311058853611,1.5564520303030305
4.815918864625873,1.558213787878788
4.764877446492513,1.5600108666666666
4.713718318939209,1.5617671
4.661610921223958,1.5635735666666666
4.610788677677964,1.5653181212121212
4.5610787651755595,1.5670238787878787
4.509188565340909,1.5688060606060608
4.455243002983831,1.570607
4.40089389483134,1.5724239
4.347231428963798,1.574215142857143
4.2954682350158695,1.5759224571428572
4.239949520896463,1.5777141176470588
4.185627430677414,1.5794763125
4.130396827574699,1.5812511612903226
4.072601857938264,1.5830676315789474
4.017375516891479,1.5847808
3.960982176992628,1.5865352222222222
3.9025157549801994,1.5883217352941177
3.8425595399105186,1.5901306060606062
3.784842550754547,1.591849225
3.724309946361341,1.593639947368421
3.6639204589944137,1.5954063157894736
3.60172244480678,1.5971871714285715
3.5365365518106,1.599033864864865
3.4768949292954945,1.6007048809523812
3.4115065365302852,1.6025172926829268
3.3480406322994747,1.6042655135135135
3.2812003427081637,1.6060738055555557
3.2172154758287514,1.6077912173913045
3.1480237550513688,1.6096268139534884
3.0817972838878633,1.6113628500000001
3.0139554513467326,1.6131374324324323
2.944125840004454,1.6149283404255321
2.8743160989549423,1.6167055555555556
2.8052726257138136,1.6184369756097559
2.7293099641799925,1.62026795
2.663264331817627,1.6219187
2.5859992193139116,1.6237710434782608
2.5101018011569978,1.6255747499999997
2.433652441456633,1.6273306037735848
2.3548211405674615,1.6291094791666667
2.274877862930298,1.63085738
2.1913713779089585,1.6326378301886793
2.100691657066345,1.6344934599999998
